nom,prenom,age,taille,poids,sexe,nationalité_francaise,revenu_estime_mois,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret,sport_licence_oui,niveau_etude_bac,niveau_etude_bac+2,niveau_etude_doctorat,niveau_etude_master,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
Martinez,Bradley,1.0984566093476322,-0.5392750205092218,0.7555186055681608,H,non,-0.020509396739445393,-0.9267019783481945,2024-06-10,-1.433316735746685,10398.866957384147,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
Tate,Jason,-1.2781475752448304,0.35912024388324465,1.026273458824588,F,non,0.8619389988214248,-1.685187477287093,2023-12-31,-0.0032050573957912967,500.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
Cardenas,Linda,0.9796264001180092,0.29922722625708076,0.498301494974554,F,non,-1.7473770699329993,0.004166588531362933,2021-08-10,-0.058968107416779394,500.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
Garcia,William,-0.20867569217822213,0.34913807427888444,0.3967684250033937,H,oui,0.3148382795363799,-0.8922253647600628,2025-01-11,-1.4160797177371356,500.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
Briggs,Roy,-0.4463361106374684,-1.2380268928144735,1.804693661936817,H,oui,1.4764549726155272,-1.0990850462888533,2024-04-25,-1.4287419671265305,14790.294765321354,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Mayo,Carolyn,-0.2680907967930337,1.6967309708675842,1.5407076800117998,F,non,-0.9418512083632334,-0.5474592288787451,2023-04-10,-0.0032050573957912967,500.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
Johnson,Patricia,-0.921656947555961,-2.4658337541508426,1.9536088312278512,H,non,-0.47426591747348734,-0.3750761609380863,2023-04-04,-0.058968107416779394,6311.631474749352,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Chambers,Shannon,1.4549472370365018,1.3473550347149583,0.11247582908414575,H,oui,2.590535268284442,-0.857748751171931,2024-09-19,-0.0032050573957912967,18924.63953105682,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Taylor,Nicole,0.7419659816587629,0.5787279751791826,-0.12443466751522822,F,non,-0.3800574207877529,-1.5472810229345662,2023-02-18,-1.363195646113576,500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
Williams,Matthew,-0.030430378333787433,-0.12002389712606909,1.0804244294758734,F,oui,-0.439693992084227,0.17654965647202187,2024-04-06,-0.058968107416779394,13261.45443517397,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Nelson,Hannah,1.573777446266125,-1.0284013311228986,0.3020042263636447,H,oui,0.8420601417226,-1.23699150064138,2023-02-20,1.5261908046256485,3825.22434013117,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
Byrd,Roger,0.6231357724291398,-0.848722278244404,-1.1533031098896525,H,oui,0.23705144741054412,1.659044040761687,2020-07-20,-0.058968107416779394,8030.596828851952,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
Douglas,David,1.3361170278068786,0.898157402518725,1.066886686813052,F,non,-1.7473770699329993,1.1763714505278424,2021-09-23,-1.5337270418711006,500.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Taylor,Nancy,1.276701923192067,1.9363030413722424,-0.760708572667833,H,oui,0.35546029186876077,-0.9611785919363263,2022-02-20,1.5261908046256485,30863.148732191665,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Hunter,Frank,-1.3375626798596418,0.6685675016184269,0.6945987635854642,H,non,0.07715629248521506,-1.0990850462888533,2020-02-02,1.5261908046256485,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Lamb,Sean,-0.32750590140784525,1.3972658827367619,-0.05674595420112138,H,oui,-1.6021749832981058,0.3144561108245486,2020-07-19,1.5261908046256485,500.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Sharp,Shannon,-0.030430378333787433,-0.5392750205092218,0.031249373107217333,F,oui,1.8697106239183636,-1.4093745685820391,2020-08-07,-0.058968107416779394,31138.45402197355,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Lawson,Jesse,0.0883998308958357,1.62685578363706,0.166626799735431,F,non,2.5187985231017262,-0.4440293881143499,2023-04-25,-0.0032050573957912967,500.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
Oneal,Jessica,-1.1593173660152072,-0.12002389712606909,0.09216921508991292,H,non,-0.9807446244261513,0.9350351554109204,2024-01-26,-0.0032050573957912967,500.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
Avery,Christopher,-1.456392889089265,-1.1781338751883095,-0.5914867893825658,H,oui,-0.08014596803591947,-0.7198422968194039,2024-03-19,-0.0032050573957912967,2332.510420608602,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Ayala,Holly,1.3955321324216903,0.9879969289579722,1.2970283120810155,H,oui,-0.3688215450362433,-0.7543189104075356,2023-05-11,1.5261908046256485,26494.47930030945,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Tyler,William,1.0390415047328208,-0.6490788861571893,2.3258967544554388,H,non,-0.4526584641051996,-0.5474592288787451,2024-08-11,-0.058968107416779394,6263.151892722699,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
Pope,Bruce,0.4448904585847051,-0.5592393597179421,2.0348352872047797,H,oui,-0.2659700670031938,1.3487545184685015,2020-09-19,-1.338118432125065,21732.645617542137,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Hebert,Holly,-0.6245814244819031,0.29922722625708076,-1.512053290454419,H,non,-0.25127699871275816,-1.3059447278176437,2024-10-02,-1.444945461525428,500.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
Wells,Lisa,-1.2187324706300187,-0.908615295870568,-0.9434680986159216,H,oui,0.4202826519736239,-0.4095527745262181,2020-08-13,-0.058968107416779394,500.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
Jackson,Patricia,1.276701923192067,1.836481345328635,-1.0179256832614387,H,oui,0.24050863994947017,1.5556141999972917,2020-04-23,-0.0032050573957912967,44986.806217018784,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
King,Patricia,-1.3969777844744535,-1.0783121791447021,0.010942759112985471,F,non,3.1748008073629412,-1.5472810229345662,2023-05-16,-1.444311397960611,500.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
Waller,Andrew,1.5143623416513132,0.7683891976620343,-0.34780742145178156,F,oui,-0.3169636569523528,1.3832311320566333,2024-08-16,-1.3872520177627319,15334.817408043273,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
Kramer,Patricia,-1.040487156785584,1.2674976778800713,0.09216921508991292,H,oui,-0.1138535952904483,-0.8232721375837991,2023-07-25,-1.1278883165743498,42623.77057635103,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
Guerra,Preston,1.0390415047328208,0.8781930633100047,-0.45610936275435215,F,oui,-1.2071907357258065,-0.6508890696431404,2024-12-18,1.5261908046256485,21345.393368271423,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Franklin,Kyle,1.3955321324216903,-0.7588827518051569,0.031249373107217333,F,oui,0.45658317363234724,-1.3404213414057755,2020-07-17,-0.058968107416779394,500.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Collins,Deanna,-0.14926058756341057,0.5288171271573788,0.29523535503223347,F,non,-0.7197265877372357,0.8660819282346568,2023-05-10,1.5261908046256485,500.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
Faulkner,Samuel,-1.5752230983188882,-0.3995246460481709,-0.821628414650529,F,non,0.9302185514652139,0.5902690195296029,2020-11-12,-0.0032050573957912967,7309.489507114342,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
Williams,Douglas,-0.9810720521707725,-0.6490788861571893,0.7352119915739279,F,non,-0.19164042741628406,-0.06478663864490064,2021-10-15,-0.058968107416779394,500.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
Caldwell,Hector,0.9202112955031976,-0.31966728921328386,-0.33426967878896,H,non,-1.3385640522049957,0.6936988602939979,2020-04-29,-0.058968107416779394,500.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
Ingram,Rachel,0.0883998308958357,0.29922722625708076,-0.4899537194114056,H,oui,-1.7473770699329993,-0.09926325223303242,2022-03-19,-0.058968107416779394,500.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Patterson,Nicole,1.2172868185772554,0.44895977032249185,-0.6253311460396193,H,oui,-1.3904219402888862,0.5557924059414711,2023-01-18,-1.4981529055670444,9838.808737111673,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Schmitt,Tiffany,-0.4463361106374684,-0.339631628422007,-0.4019583921030669,F,oui,-0.06977439041914138,1.3832311320566333,2024-06-08,-0.0032050573957912967,21811.432851716814,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
Smith,Kathy,0.2666451447402704,0.5487814663660993,-0.7200953446793688,H,non,1.9440402635052734,1.3142779048803697,2024-03-20,-1.5018558367855752,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Martinez,James,-0.2680907967930337,-1.497563302527852,0.9315092601848382,F,oui,-0.910736475512899,-0.20269309299742758,2024-02-21,-1.4410206080592112,14869.19087798925,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
Hanson,Jennifer,-1.6346382029336997,-0.4394533244656144,-1.3969824778204372,F,oui,-0.9876590095040033,0.004166588531362933,2023-12-10,-1.453349974077077,500.0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
Rodriguez,Megan,-0.089845482948599,-0.030184370686824714,-0.20566112349215662,H,non,-0.13027525985034696,-1.3748979549939073,2025-04-06,-0.0032050573957912967,6501.651971003308,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
Jacobs,Jason,-0.030430378333787433,0.7384426888489538,-0.63210001737103,F,oui,0.8671247876298138,-0.06478663864490064,2020-07-30,-0.0032050573957912967,26421.573184656678,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
Baker,Christian,0.20723004012545884,-0.9685083134967318,-0.5373358187312806,F,oui,0.31224538513218536,-0.03031002505676885,2023-10-23,1.5261908046256485,11628.88070886481,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
Washington,Richard,-0.6839965290967147,-1.2480090624188336,-0.6388688887024409,F,non,1.624249953654615,-0.3405995473499545,2020-10-05,-1.523626409283566,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
Cruz,Daniel,0.3854753539698935,-1.0783121791447021,0.6201411789399471,H,oui,-0.20287630316779368,-1.3748979549939073,2021-05-14,-0.058968107416779394,8549.227824358428,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rios,Tasha,1.692607655495748,-0.09007738831298857,-1.0246945545928496,F,non,0.1635861059583659,0.3489327244126804,2020-02-26,-0.0032050573957912967,12054.52227794225,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Klein,Patrick,0.3854753539698935,-0.9585261438923717,0.43738165299185844,H,oui,0.8023024275249506,-0.3750761609380863,2025-01-22,-1.5161761623969667,1084.2065490912055,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
Diaz,Daniel,0.5637206678143283,1.3573372043193184,0.20047115639248445,H,oui,0.026162702536056064,-1.3404213414057755,2023-01-10,-0.0032050573957912967,11704.5980442365,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
Lewis,Brooke,-1.6346382029336997,-0.3595959676307274,-0.15827902417228165,F,oui,-0.013595011661593326,0.14207304288389008,2020-06-13,-1.5662703543353316,5267.705832043207,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
English,Nathan,1.157871713962444,-0.22982776277403946,-1.8166525003679,F,oui,-0.9859304132345403,1.2798012912922379,2021-02-28,-0.0032050573957912967,500.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Harrington,Adam,-0.2680907967930337,0.7983357064751176,-0.18535450949792476,H,oui,-0.8026992086714605,0.38340933800081217,2024-05-08,1.5261908046256485,22912.51489631861,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
Butler,Rachel,0.3854753539698935,-0.25977427158711996,1.330872668738069,F,oui,0.9803478432796414,-0.6164124560550086,2020-10-13,-1.3241468414743227,10476.085061846165,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
Diaz,Cassidy,1.2172868185772554,-1.8768857474935612,-1.2548361798608128,F,oui,-0.6090964264916027,-0.9956552055244581,2021-03-14,-0.058968107416779394,500.0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
Miller,Kristina,-0.6839965290967147,0.9380860809361685,-0.022901597544067953,F,oui,-0.030016676221491987,-0.4440293881143499,2024-08-18,1.5261908046256485,6691.941821984046,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Baker,Justin,-0.6839965290967147,0.5587636359704594,-0.869010513970404,F,oui,-1.7473770699329993,1.2108480641159742,2023-08-22,-1.4130520642151345,3130.730707842052,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Christian,Harold,1.276701923192067,-0.6690432253659097,-0.6862509880223153,F,oui,-0.6540399294976411,-1.5817576365226977,2021-10-31,-1.3225585122444565,11315.479313698754,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Jackson,Joseph,0.20723004012545884,-1.3977416064842447,0.8435139328764995,H,oui,-0.2365839304223225,-0.20269309299742758,2024-06-12,-0.0032050573957912967,1764.4702022187705,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
Hernandez,Deborah,1.2172868185772554,0.5887101447835428,0.3155419690264663,F,non,1.5283128606994176,-1.0990850462888533,2024-05-14,-0.0032050573957912967,5352.589393528453,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Guerrero,Danielle,-0.6245814244819031,0.31919156546580113,0.6133723076085358,F,non,-0.5226666130184517,-0.20269309299742758,2024-12-19,1.5261908046256485,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
Norton,Edward,-1.0999022614003957,0.22935203902655674,-2.5747660894858964,F,non,-0.1345967505240045,-0.4095527745262181,2021-01-16,1.5261908046256485,500.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
Macdonald,Edward,-1.040487156785584,0.5887101447835428,-0.45610936275435215,H,non,0.21717259031171943,-0.3061229337618229,2023-06-07,-1.310061119381914,500.0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
Casey,Cristian,-1.2187324706300187,1.2175868298582675,-0.6388688887024409,F,non,1.26038043893265,0.417885951588944,2021-02-01,-1.5435772193505322,500.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
Moon,Stanley,0.9202112955031976,-0.5093285116961385,1.3782547680579431,F,oui,0.8360100547794794,0.27997949723641685,2021-07-08,1.5261908046256485,12376.566064326988,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Taylor,Lucas,-0.8028267383263378,1.2774798474844342,-0.24627435148062132,F,oui,2.7028940257995377,-1.0990850462888533,2024-06-16,-0.058968107416779394,24491.85398456029,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
Powell,Patricia,0.2666451447402704,-0.36957813723508753,0.2884664837008232,F,oui,1.0771492343695703,-1.3404213414057755,2021-09-30,-0.058968107416779394,10202.092157423223,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Rios,Carol,0.3854753539698935,-1.717171033823787,2.048373029867601,H,non,-0.9937090964471239,0.14207304288389008,2024-06-17,1.5261908046256485,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
Williams,Tina,1.3955321324216903,-0.04016654029118488,0.35615519701493,H,oui,0.2837235466860456,1.2798012912922379,2021-10-05,-0.058968107416779394,17339.923321311042,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Ward,Daniel,-1.0999022614003957,1.546998426802173,0.45091939565468,F,non,0.1644504040930974,0.21102627006015365,2024-06-06,-0.058968107416779394,500.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
Cohen,Brian,1.692607655495748,-0.5692215293223023,1.4865567093605145,F,oui,-1.3420212447439217,1.3142779048803697,2022-03-13,-0.058968107416779394,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Beck,Anthony,-0.9810720521707725,-0.45941766367433473,0.43061278166044714,F,non,0.6130211360187503,0.5557924059414711,2023-03-17,-0.0032050573957912967,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
Baker,Sandra,1.0984566093476322,0.2892450566527206,-0.7200953446793688,F,non,-1.144961270025138,-0.1682164794092958,2021-01-12,-0.0032050573957912967,500.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
Reyes,Jesse,-1.040487156785584,-0.698989734178993,-0.0905903108581748,H,oui,-1.7473770699329993,1.693520654349819,2024-02-06,-0.0032050573957912967,1594.5532043144772,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
Torres,Keith,-1.040487156785584,-2.016636121954609,0.45091939565468,H,oui,-0.6246537929167698,-0.06478663864490064,2024-11-08,1.5261908046256485,19993.74289463133,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Li,Mark,0.9202112955031976,0.48888844873993537,1.2767216980867828,F,non,-0.552052749599323,-0.7887955239956673,2024-09-24,1.5261908046256485,500.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
Peterson,Mary,-1.2187324706300187,2.3855006735684756,-1.0517700399184922,F,oui,1.8878608847477252,-0.7198422968194039,2023-08-17,-1.3919440881423775,500.0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
Silva,Virginia,-1.040487156785584,-1.8768857474935612,-0.15151015284087135,F,oui,-1.016180847950143,0.9695117689990521,2021-07-23,-0.0032050573957912967,22792.316636754786,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
Kerr,Brian,0.3854753539698935,2.6250727440731336,0.9585847455104813,H,oui,-0.8320853452523318,1.4177077456447649,2024-06-29,-0.0032050573957912967,6651.520338185698,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
Lester,Kathleen,0.14781493551064726,-0.5891858685310255,0.9044337748591951,H,oui,1.5853565375916974,1.1074182233515788,2025-02-26,-0.0032050573957912967,24906.477996123303,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
Santiago,Janet,0.326060249355082,-0.6590610557615495,1.6963917206342454,H,oui,-0.32560663829966785,0.9350351554109204,2023-05-04,-0.0032050573957912967,32641.33059382787,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Gordon,Regina,0.3854753539698935,1.0179434377710528,0.3967684250033937,F,non,-0.31091357000923225,-0.6853656832312722,2022-06-04,-0.058968107416779394,500.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Clark,Kim,0.6231357724291398,0.5986923143879029,-1.532359904448651,H,oui,0.38311783218016904,1.0384649961753156,2022-10-14,-1.3688419821582714,21355.494383579917,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Rubio,Joseph,0.6231357724291398,0.07961949496114568,0.7825940908938029,F,non,-0.7880061403810249,1.0384649961753156,2021-04-18,1.5261908046256485,500.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Alvarez,Angelica,-0.5651663198670915,0.3790845830919678,0.06509372976427076,F,non,-1.2002763506479543,-0.09926325223303242,2021-07-06,-0.058968107416779394,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Moore,Colton,1.3361170278068786,0.17944119100475306,-0.016132726212657652,F,non,-0.33252102337751993,1.5211375864091599,2021-12-17,1.5261908046256485,500.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
Ramos,Catherine,0.8607961908883861,-1.557456320154016,-0.04997708286971107,H,oui,1.8947752698255773,1.4177077456447649,2024-08-17,1.5261908046256485,25363.804535892206,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Miller,Jean,0.6825508770439513,-0.19988125396095613,0.14632018574119918,H,oui,-0.5727959048328792,-0.9956552055244581,2023-10-11,1.5261908046256485,500.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Woods,Rebecca,-0.32750590140784525,-0.5692215293223023,-1.748963787053793,F,oui,0.9215755701178988,1.4177077456447649,2021-02-21,1.5261908046256485,20569.4834991314,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
Cruz,Michael,-0.8622418429411494,1.5170519179890896,-0.5779490467197443,H,oui,1.700308189510988,-0.7887955239956673,2020-05-14,-0.0032050573957912967,14230.90256129055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Valenzuela,Toni,0.5637206678143283,0.8482465544969213,1.093962172138695,F,oui,0.6398143781954271,-0.857748751171931,2022-03-13,1.5261908046256485,500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Terrell,David,1.3955321324216903,-0.5392750205092218,-0.3884206494402453,H,non,0.5663490367432489,1.7279972679379507,2022-09-24,-0.0032050573957912967,500.0,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
Cisneros,Zachary,-0.030430378333787433,-0.11004172752170892,0.4847637523117334,H,non,1.705493978319377,-1.685187477287093,2024-01-20,-0.058968107416779394,500.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
Hanson,Denise,0.9202112955031976,-1.0982765183534224,0.7825940908938029,F,oui,-0.2573270856558787,-1.7196640908752248,2025-05-14,-0.0032050573957912967,500.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Trujillo,Gregory,0.5043055631995167,0.48888844873993537,-0.8825482566332251,F,oui,-0.8467784135427675,-1.6162342501108293,2022-07-28,-1.4575443045583414,26286.06036119925,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
King,Michael,0.9796264001180092,-2.9749244039732425,2.996015016265097,F,oui,0.2361871492758126,0.27997949723641685,2025-01-19,1.5261908046256485,26108.772041703734,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
Hunter,Michelle,0.326060249355082,-0.09007738831298857,0.9247403888534279,H,non,1.450526028573582,-0.4785060017024817,2020-08-29,-1.3344376931313022,500.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
Moses,Tracey,-0.32750590140784525,-0.5292928509048616,-1.1871474665467059,H,oui,0.8005738312554876,-0.133739865821164,2022-01-29,-0.058968107416779394,21788.3348287168,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Murray,David,0.6231357724291398,0.8382643848925612,-0.584717918051155,F,non,-1.002352077794439,1.0729416097634474,2020-09-18,-0.0032050573957912967,500.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Thompson,Shannon,-1.5752230983188882,-0.31966728921328386,-0.029670468875479215,F,non,1.3226099046333186,0.24550288364828504,2023-04-01,-0.058968107416779394,500.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Garcia,Rhonda,1.0390415047328208,-0.5991680381353857,-0.8893171279646359,F,oui,-1.107796450231683,1.659044040761687,2021-02-04,-0.058968107416779394,8009.04689857999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Smith,Kelly,0.6825508770439513,-0.4394533244656144,-0.15151015284087135,F,oui,1.2932237680524474,-1.3404213414057755,2020-12-11,-0.0032050573957912967,7823.872987793712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Malone,Amy,1.157871713962444,-0.40950681565253105,-0.3004253221319066,H,oui,1.0183769612078277,-0.6508890696431404,2020-12-17,1.5261908046256485,32854.247545834616,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Hebert,David,-0.32750590140784525,-1.0483656703316189,-1.234529565866581,H,non,-0.18645463860789502,0.17654965647202187,2020-09-18,-0.058968107416779394,500.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
Ellis,James,-1.6940533075485114,0.6386209928053465,-0.2259677374863885,F,oui,1.499791022253278,1.0384649961753156,2021-12-26,1.5261908046256485,7885.927777580602,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
Garcia,Roy,-1.3375626798596418,-1.287937740836277,-1.3969824778204372,H,non,1.7314229223613222,-1.5817576365226977,2020-06-21,1.5261908046256485,500.0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Sanford,Jennifer,-0.8622418429411494,0.2892450566527206,0.6878298922540539,F,oui,0.47819062700063497,-1.0646084327007215,2025-02-24,-0.058968107416779394,16035.957560055484,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
Harrington,Martin,-0.9810720521707725,3.0143773586432006,-0.26658096547485316,F,oui,0.03307708761390813,-1.7196640908752248,2021-05-22,1.5261908046256485,3041.551620678011,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Orozco,William,0.5043055631995167,0.8682108937056418,-1.22776069453517,H,oui,-0.29103471291040756,-1.2025148870532485,2024-04-12,-1.4566090608002364,25160.812747820622,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Burton,Sandra,0.326060249355082,0.7084961800358704,0.3155419690264663,F,oui,-0.16657578150907032,0.48683917876520755,2020-07-05,-0.0032050573957912967,15829.582667960049,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
Valdez,Joel,-1.6346382029336997,1.1377294730233833,-0.9840813266043854,H,oui,0.19210794440450568,1.2798012912922379,2022-02-27,-0.0032050573957912967,18587.23242709451,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
White,Corey,0.8013810862735745,0.27926288704836044,-2.161864938269845,F,non,0.7322942786116985,0.7626520874702615,2022-05-15,-0.0032050573957912967,500.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
Sandoval,Natalie,1.573777446266125,1.3473550347149583,-1.5594353897742936,F,non,-0.28844181850621303,-0.7887955239956673,2025-01-26,-0.058968107416779394,500.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Mclaughlin,Roberta,-0.8028267383263378,1.4371945611542054,1.405330253383586,H,oui,0.12728558429964254,1.4521843592328967,2022-04-28,-0.0032050573957912967,44837.426830860495,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
Walker,Daniel,-0.32750590140784525,-0.04016654029118488,-0.03643934020688951,F,oui,0.17914347238353306,-0.4095527745262181,2020-10-29,-0.0032050573957912967,1962.711891291,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
Houston,Michael,-1.5158079937040767,-0.5692215293223023,-1.0720766539127247,F,oui,-1.5287096418459276,0.48683917876520755,2020-08-28,1.5261908046256485,11845.682562603515,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
Alexander,Bryan,1.3955321324216903,0.958050420144889,1.4188679960464077,H,oui,1.447068836034656,1.245324677704106,2020-05-26,-0.0032050573957912967,4807.284500145533,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
Foster,Heather,-0.6245814244819031,1.2275689994626304,-0.8487038999761717,H,non,0.5101696579857008,-1.3404213414057755,2022-01-31,-1.2006249184123288,8394.1238709234,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Conrad,Tonya,-1.2187324706300187,0.3790845830919678,0.18016454239825258,H,oui,0.2750805653387305,-1.271468114229512,2022-11-19,-1.357251300193417,12354.768134007049,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
